"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","01226","Dalton","MA","Pittsfield, MA","Pittsfield, MA",,0.539980665653915,,,,183400,-0.217627856365615,3.44049633389735,0.0356161395856052,,0.0896739130434783,0.0808080808080808,92
"Zip","01230","Great Barrington","MA","Pittsfield, MA","Pittsfield, MA",,3.40077337384339,66.67,,,363300,-0.164880461665293,12.1642482247607,-0.00394715111478117,,0.0503067484662577,0.024390243902439,122
"Zip","01235","Hinsdale","MA","Pittsfield, MA","Pittsfield, MA",,7.10468167380196,100,,,207300,0.241779497098646,7.18717683557394,0.0172841292812349,,0.0802752293577982,0,92
"Zip","01238","Lee","MA","Pittsfield, MA","Pittsfield, MA",,1.6137273857202,100,,,240200,-0.124740124740125,3.80293863439931,0.0221648626144879,,0.0882852292020373,0.0384615384615385,92
"Zip","01240","Lenox","MA","Pittsfield, MA","Pittsfield, MA",,5.88454633337937,83.33,,,334200,-0.17921146953405,8.96641669383763,0.0410113704368642,,0.0536672629695886,0,92
"Zip","01247","North Adams","MA","Pittsfield, MA","Pittsfield, MA",,1.02264880541362,50,,,134200,0,5.83596214511041,0.0501639344262295,,0.120051085568327,0.0425531914893617,80
"Zip","01254","Richmond","MA","Pittsfield, MA","Pittsfield, MA",,6.50738848225383,100,,,371300,-0.161333691852649,14.3165024630542,0.0214705090223539,,0.0597826086956522,0,92
"Zip","01255","Sandisfield","MA","Pittsfield, MA","Pittsfield, MA",,6.83745339041569,100,,,254100,0.197160883280757,2.70816491511722,0.0626997245179064,,0.0972222222222222,0,92
"Zip","01257","Sheffield","MA","Pittsfield, MA","Pittsfield, MA",,6.16489435160889,100,,,282600,-0.211864406779661,13.6308805790109,0.0152512384996462,,0.0532544378698225,0,92
"Zip","01262","Stockbridge","MA","Pittsfield, MA","Pittsfield, MA",,6.24568429774893,100,,,412600,0,6.42249161722982,0.0284100824042657,,0.0703125,0,92
"Zip","01266","West Stockbridge","MA","Pittsfield, MA","Pittsfield, MA",,1.20356304377848,75,,,405300,-0.270669291338583,2.27100681302044,0.0200986923266715,,0.0692307692307692,0,92
"Zip","01267","Williamstown","MA","Pittsfield, MA","Pittsfield, MA",,4.60433641762188,100,,,284800,-0.384749912556838,11.380524051623,0.0333497191011236,,0.0689238210399033,0.0175438596491228,92
"Zip","01270","Windsor","MA","Pittsfield, MA","Pittsfield, MA",,6.35616627537633,,,,208700,0.0479386385426654,16.9187675070028,0.0148107331097269,,0.142857142857143,0,92
"Zip","01301","Greenfield","MA","Greenfield Town, MA","Greenfield Town, MA",,3.98218478110758,100,,,190100,-0.157563025210084,-0.314630309386471,0.18933719095213,,0.0382728164867517,0.0769230769230769,79.5
"Zip","01330","Ashfield","MA","Greenfield Town, MA","Greenfield Town, MA",,6.14003590664273,100,,,262600,-0.152091254752852,1.62538699690402,0.139398324447829,,0.0441988950276243,0,81
"Zip","01331","Athol","MA","Worcester, MA","Worcester, MA-CT",,0.735395663582378,87.5,,9.4972,158900,-0.43859649122807,7.87508486082824,0.129911894273128,,0.109013685700802,0.181818181818182,70
"Zip","01337","Bernardston","MA","Greenfield Town, MA","Greenfield Town, MA",,1.80914238364867,100,,13.8735,221100,-0.225631768953069,0.591446769790719,0.161926729986432,,0.0374331550802139,0.0714285714285714,81
"Zip","01338","Ashfield","MA","Greenfield Town, MA","Greenfield Town, MA",,6.71385167794504,100,,,219500,-0.136487716105551,1.5263644773358,0.154236902050114,,0.0289855072463768,0,81
"Zip","01339","Charlemont","MA","Greenfield Town, MA","Greenfield Town, MA",,5.30313492611518,,,,193200,-0.258131130614352,-0.309597523219814,0.184746376811594,,0.0392156862745098,0,81
"Zip","01340","Colrain","MA","Greenfield Town, MA","Greenfield Town, MA",,4.60502692998205,100,,,182900,-0.109229929000546,-2.71276595744681,0.19473482777474,,0.0817307692307692,0,81
"Zip","01341","Conway","MA","Greenfield Town, MA","Greenfield Town, MA",,4.42756525341804,100,,,282400,-0.212014134275618,-0.70323488045007,0.131058781869688,,0.0618181818181818,0,81
"Zip","01344","Erving","MA","Greenfield Town, MA","Greenfield Town, MA",,0.671178014086452,,,40,184600,-0.270124257158293,-1.28342245989305,0.197551462621885,,0.0597609561752988,0.0666666666666667,81
"Zip","01351","Montague","MA","Greenfield Town, MA","Greenfield Town, MA",,1.91340975003453,66.67,,,238100,-0.167714884696017,1.75213675213675,0.142893742125157,,0.0304878048780488,0.1,81
"Zip","01354","Gill","MA","Greenfield Town, MA","Greenfield Town, MA",,3.20259632647424,0,,,215700,-0.1850994909764,-1.46185472818639,0.167019007881317,,0.0447761194029851,0,81
"Zip","01360","Northfield","MA","Greenfield Town, MA","Greenfield Town, MA",,2.20963955254799,100,,38.7597,220900,-0.135623869801085,0.591985428051002,0.163897691263015,,0.0428571428571429,0.0555555555555556,81
"Zip","01364","Orange","MA","Greenfield Town, MA","Greenfield Town, MA",,0.279657505869355,100,,13.4594,151100,-0.132187706543291,2.23274695534506,,,0.0829450139794967,0.0786516853932584,81
"Zip","01366","Petersham","MA","Worcester, MA","Worcester, MA-CT",,5.50545504764535,,,131.5789,260100,-0.344827586206897,5.56006493506494,0.0911956939638601,,0.0273224043715847,0,69
"Zip","01368","Royalston","MA","Worcester, MA","Worcester, MA-CT",,3.26336141416931,,,94.3396,207100,-0.192771084337349,8.71391076115485,0.117735393529696,,0.0603015075376884,0.25,69
"Zip","01370","Shelburne","MA","Greenfield Town, MA","Greenfield Town, MA",,5.29484877779312,100,,,253000,-0.0789889415481833,4.58867300537412,0.160403162055336,,0.0364238410596027,0.0909090909090909,81
"Zip","01373","South Deerfield","MA","Greenfield Town, MA","Greenfield Town, MA",,2.87253141831239,66.67,,,273100,-0.109729334308705,1.59970238095238,0.132200659099231,,0.034375,0.0454545454545455,81
"Zip","01375","Sunderland","MA","Greenfield Town, MA","Greenfield Town, MA",,5.80099433779865,100,,,299300,-0.200066688896299,0,0.124316739057801,,0.0294117647058824,0,81
"Zip","01376","Turners Falls","MA","Greenfield Town, MA","Greenfield Town, MA",,4.08369009805276,100,,,184900,-0.108049702863317,0.108283703302653,0.196106003244997,,0.0345528455284553,0.0588235294117647,81
"Zip","01420","Fitchburg","MA","Worcester, MA","Worcester, MA-CT",,1.92514846015744,100,,10.2298,195500,-0.35677879714577,6.65575559192581,0.115703324808184,,0.0821350231537899,0.127596439169139,65.5
"Zip","01430","Ashburnham","MA","Worcester, MA","Worcester, MA-CT",,3.77710261013672,100,,,243200,-0.205170291341814,6.948109058927,0.0921546052631579,,0.0822368421052631,0.11,69
"Zip","01431","Ashby","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,6.4818395249275,,,,265300,-0.0376789751318764,0.951293759512938,0.13278929513758,,0.043630017452007,0.12,63
"Zip","01432","Ayer","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,6.96381715232703,33.33,,,311100,-0.064246707356248,8.3594566353187,0.139035679845709,,0.0452380952380952,0.0701754385964912,63
"Zip","01440","Gardner","MA","Worcester, MA","Worcester, MA-CT",,1.24223173594807,87.5,,11.4897,184100,-0.270855904658722,5.92635212888377,0.128549701249321,,0.0864197530864197,0.0904761904761905,64
"Zip","01450","Groton","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.43847534870874,88.89,,,458700,-0.021795989537925,2.73236282194849,0.0904992369740572,,0.0427122263747998,0.025,70
"Zip","01452","Hubbardston","MA","Worcester, MA","Worcester, MA-CT",,2.59563596188372,100,,14.9725,267400,-0.3725782414307,4.69851213782302,0.101731488406881,,0.0420673076923077,0.0857142857142857,69
"Zip","01453","Leominster","MA","Worcester, MA","Worcester, MA-CT",,2.48929705841735,80,,5.2854,247500,-0.442477876106195,4.51858108108108,0.0998303030303029,,0.0544528368171439,0.0709677419354839,69.5
"Zip","01460","Littleton","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.79367490678083,100,,,462400,-0.151155258043619,4.94779845665002,0.0885726643598617,,0.0282021151586369,0,63
"Zip","01462","Lunenburg","MA","Worcester, MA","Worcester, MA-CT",,4.32398839939235,100,,4.3514,304600,-0.39241334205363,7.59448957965383,0.0767859487852922,,0.0424028268551237,0.0714285714285714,71.5
"Zip","01463","Pepperell","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,6.78980803756387,66.67,,,337700,-0.177357375110848,5.30090427190521,0.113882143914717,,0.0410888546481767,0.0125,71.5
"Zip","01464","Shirley","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,6.72628090042812,66.67,,,325700,-0.0920245398773006,6.36838667537557,0.116757752533006,,0.0420609884332282,0.05,63
"Zip","01468","Templeton","MA","Worcester, MA","Worcester, MA-CT",,2.96713161165585,100,,93.4579,205200,-0.388349514563107,7.15404699738903,0.120964912280702,,0.0541149943630214,0.0833333333333333,69
"Zip","01469","Townsend","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,4.35091838143903,100,,,280400,-0.106875667972925,4.31547619047619,0.136683309557775,,0.0364166059723234,0.1,63
"Zip","01473","Westminster","MA","Worcester, MA","Worcester, MA-CT",,1.26018505731253,81.82,,13.6407,275600,-0.325497287522604,4.87062404870624,0.0832075471698113,,0.0594262295081967,0.103448275862069,69
"Zip","01474","Townsend","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,3.54578096947935,100,,,286100,-0.174459176552687,3.47197106690778,0.117165326808808,,0.0364963503649635,0.0666666666666667,63
"Zip","01475","Winchendon","MA","Worcester, MA","Worcester, MA-CT",,4.42963679049855,100,,,203400,-0.39177277179236,7.84729586426299,0.115511307767945,,0.0608414239482201,0.117021276595745,69
"Zip","01501","Auburn","MA","Worcester, MA","Worcester, MA-CT",,5.41914100262395,93.75,,,262700,-0.341426403641882,6.44246353322528,0.0891016368481157,,0.0523903077930583,0.08125,70
"Zip","01503","Berlin","MA","Worcester, MA","Worcester, MA-CT",,5.53376605441237,,,,403500,-0.321146245059289,2.28136882129278,0.0615216852540272,,0.0242914979757085,0,69
"Zip","01504","Blackstone","MA","Worcester, MA","Worcester, MA-CT",,3.55959121668278,100,,,278300,-0.25089605734767,4.31034482758621,0.0968774703557311,,0.054354944335298,0.108433734939759,69
"Zip","01505","Boylston","MA","Worcester, MA","Worcester, MA-CT",,2.58734981356166,100,,,361400,-0.220872446162341,-1.12175102599179,0.0743414499169894,,0.0363864491844417,0.103448275862069,69
"Zip","01506","Brookfield","MA","Worcester, MA","Worcester, MA-CT",,1.62684712056346,100,,64.9351,238300,-0.459482038429407,4.38020148926851,0.0944859420898028,,0.0685840707964602,0.0645161290322581,69
"Zip","01507","Charlton","MA","Worcester, MA","Worcester, MA-CT",,3.87308382820052,100,,5.6706,306300,-0.228013029315961,8.30975954738331,0.0738524322559582,,0.0558307068887888,0.0806451612903226,69
"Zip","01510","Clinton","MA","Worcester, MA","Worcester, MA-CT",,3.15011738710123,100,,8.0581,268200,-0.37147102526003,8.80324543610548,0.079813571961223,,0.0647795318454001,0.0336134453781513,64
"Zip","01515","East Brookfield","MA","Worcester, MA","Worcester, MA-CT",,3.22331169727938,,,35.9737,242100,-0.28830313014827,8.22530174340635,0.095485336637753,,0.0617283950617284,0.05,69
"Zip","01516","Douglas","MA","Worcester, MA","Worcester, MA-CT",,2.21102057726833,100,,13.7772,322300,-0.370942812982998,5.46465968586387,0.072671424139001,,0.0429564118761845,0.0882352941176471,74.5
"Zip","01518","Fiskdale","MA","Worcester, MA","Worcester, MA-CT",,2.7786217373291,75,,,305400,-0.391389432485323,2.27729403884796,0.0914538310412574,,0.0812379110251451,0,69
"Zip","01519","Grafton","MA","Worcester, MA","Worcester, MA-CT",,1.39966855406712,83.33,,12.4844,404800,-0.295566502463054,4.16881111682964,0.0615291501976285,,0.0329501915708812,0.0930232558139535,68.5
"Zip","01520","Holden","MA","Worcester, MA","Worcester, MA-CT",,5.49302582516227,100,,,312300,-0.319182891797,6.33299284984678,0.0752609670188922,,0.042027590632018,0.0610687022900763,70
"Zip","01521","Holland","MA","Springfield, MA","Springfield, MA",,2.4927496202182,100,,6.661,211200,-0.141843971631206,8.75386199794027,0.0612405303030303,,0.0998116760828625,0.0754716981132075,71
"Zip","01522","Holden","MA","Worcester, MA","Worcester, MA-CT",,6.5370805137412,50,,,309500,-0.257815017724782,6.90846286701209,0.0782003231017772,,0.0333333333333333,0,70
"Zip","01523","Lancaster","MA","Worcester, MA","Worcester, MA-CT",,2.3967684021544,100,,10.2746,328100,-0.243235025843722,0.551639595464297,0.0583480646144467,,0.0531716417910448,0.0175438596491228,69
"Zip","01524","Leicester","MA","Worcester, MA","Worcester, MA-CT",,1.87543157022511,100,,17.2102,245200,-0.365704997968306,2.08159866777685,0.0973287112561174,,0.0571428571428571,0.0454545454545455,69
"Zip","01527","Millbury","MA","Worcester, MA","Worcester, MA-CT",,3.36417621875432,100,,4.3903,282800,-0.246913580246914,5.44369873228934,0.0858097595473832,,0.05789213260762,0.094017094017094,63.5
"Zip","01529","Millville","MA","Worcester, MA","Worcester, MA-CT",,1.91617179947521,100,,,294500,-0.540357987166498,0.204151071793127,0.0886791171477079,,0.0524475524475524,0.1,69
"Zip","01532","Northborough","MA","Worcester, MA","Worcester, MA-CT",,5.49578787460296,81.82,,,427100,-0.326721120186698,4.2724609375,0.0537110746897682,,0.0350118017309205,0,72
"Zip","01534","Northbridge","MA","Worcester, MA","Worcester, MA-CT",,4.3419417207568,100,,,347700,-0.258175559380379,3.76007162041182,0.0736640782283577,,0.0395108184383819,0.119047619047619,71
"Zip","01535","North Brookfield","MA","Worcester, MA","Worcester, MA-CT",,3.62242784145836,100,,,221300,-0.449842555105713,8.8539104771274,0.116886579304112,,0.0885558583106267,0.138461538461538,69
"Zip","01536","Grafton","MA","Worcester, MA","Worcester, MA-CT",,3.46015743681812,50,,,330700,-0.181104738907335,4.75134621476085,0.0772966434835198,,0.0341394025604552,0.0416666666666667,68.5
"Zip","01537","Oxford","MA","Worcester, MA","Worcester, MA-CT",,1.81811904433089,100,,44.2645,210200,-0.473484848484849,6.59229208924949,0.11162226450999,,0.0784313725490196,0.0625,67
"Zip","01540","Oxford","MA","Worcester, MA","Worcester, MA-CT",,2.38986327855269,85.71,,,240800,-0.248550124275062,4.51388888888889,0.100045681063123,,0.0526834071885771,0.0841121495327103,63
"Zip","01541","Princeton","MA","Worcester, MA","Worcester, MA-CT",,6.12001104819776,100,,,361500,-0.165700082850041,2.17637083097795,0.0751175656984786,,0.0492359932088285,0,69
"Zip","01542","Leicester","MA","Worcester, MA","Worcester, MA-CT",,2.70128435298992,100,,,261500,-0.342987804878049,3.89352403655145,0.0966386233269598,,0.0655737704918033,0.1,69
"Zip","01545","Shrewsbury","MA","Worcester, MA","Worcester, MA-CT",,3.76743543709432,100,,,410100,-0.243249817562637,0.293470286133529,0.0494367227505486,,0.0389098081405774,0.0230414746543779,62.5
"Zip","01550","Southbridge","MA","Worcester, MA","Worcester, MA-CT",,2.52520370114625,,,,196600,-0.304259634888438,7.08061002178649,0.12735503560529,,0.0813810110974106,0.204545454545455,75
"Zip","01560","Grafton","MA","Worcester, MA","Worcester, MA-CT",,3.04239745891451,50,,,360700,-0.110772639158128,2.0945372204925,0.076049348489049,,0.056786703601108,0.024390243902439,68.5
"Zip","01562","Spencer","MA","Worcester, MA","Worcester, MA-CT",,3.01615798922801,100,,,239600,-0.249791840133222,4.99561787905346,0.101343906510851,,0.083028083028083,0.0882352941176471,69
"Zip","01564","Sterling","MA","Worcester, MA","Worcester, MA-CT",,3.71357547300097,50,,,339100,-0.35263003232442,6.16781465247339,0.0714066647006784,,0.058498023715415,0.0135135135135135,69
"Zip","01566","Sturbridge","MA","Worcester, MA","Worcester, MA-CT",,3.52644662339456,100,,,275500,-0.32561505065123,6.00230858022316,0.0903303085299456,,0.0629722921914358,0.12,69
"Zip","01568","Upton","MA","Worcester, MA","Worcester, MA-CT",,5.52478939373015,100,,,441000,-0.338983050847458,4.75059382422803,0.0541859410430838,,0.0465983224603914,0,69
"Zip","01569","Uxbridge","MA","Worcester, MA","Worcester, MA-CT",,0.845187128849606,66.67,,17.7037,308300,-0.387722132471729,2.66400266400266,0.0829646448264678,,0.0322709163346614,0.0864197530864198,69.5
"Zip","01570","Webster","MA","Worcester, MA","Worcester, MA-CT",,3.50435022786908,87.5,,6.3313,,,,,,0.068288119738073,0.0547945205479452,75
"Zip","01571","Dudley","MA","Worcester, MA","Worcester, MA-CT",,2.22275928739124,83.33,,9.2155,258900,-0.346420323325635,5.07305194805195,0.0951332560834299,,0.0512820512820513,0.0543478260869565,69
"Zip","01581","Westborough","MA","Worcester, MA","Worcester, MA-CT",,6.12208258527828,100,,,467600,-0.234691700448048,1.38768430182134,0.0501218990590249,,0.0302583025830258,0.0121951219512195,70.5
"Zip","01583","West Boylston","MA","Worcester, MA","Worcester, MA-CT",,6.42107443723243,100,,,297600,-0.334896182183523,6.02066262914143,0.0817876344086022,,0.04396482813749,0.0181818181818182,69
"Zip","01585","West Brookfield","MA","Worcester, MA","Worcester, MA-CT",,3.19292915343185,,,14.0845,231200,-0.215796288303841,7.73532152842498,0.107564878892733,,0.0866425992779783,0.0416666666666667,69
"Zip","01588","Northbridge","MA","Worcester, MA","Worcester, MA-CT",,4.88399392349123,77.78,,,289500,-0.206825232678387,8.50824587706147,0.0789153713298791,,0.0576158940397351,0.0804597701149425,71
"Zip","01590","Sutton","MA","Worcester, MA","Worcester, MA-CT",,1.19803894489711,87.5,,18.7935,368000,-0.325027085590466,3.28374964917205,0.0670380434782609,,0.0486153846153846,0.0632911392405063,69
"Zip","01602","Worcester","MA","Worcester, MA","Worcester, MA-CT",,1.65308659024997,85.71,,8.5888,247300,-0.322450624748085,6.13733905579399,0.0911928831378892,,0.0705433746425167,0.0585585585585586,64
"Zip","01603","Worcester","MA","Worcester, MA","Worcester, MA-CT",,1.18560972241403,50,,17.1885,206200,-0.290135396518375,11.1590296495957,0.105465567410281,,0.127648017381858,0.0680851063829787,66.5
"Zip","01604","Worcester","MA","Worcester, MA","Worcester, MA-CT",,1.03438751553653,71.43,,8.4156,218800,-0.227998176014592,4.53893932154802,0.102065813528336,,0.113557722554262,0.0858725761772853,67
"Zip","01605","Worcester","MA","Worcester, MA","Worcester, MA-CT",,1.14970307968513,100,,36.937,237400,-0.419463087248322,7.76214253290967,0.0956149957877002,,0.101141924959217,0.0645161290322581,62
"Zip","01606","Worcester","MA","Worcester, MA","Worcester, MA-CT",,2.77447866316807,100,,7.8376,238100,-0.251361541684122,5.82222222222222,0.101440571188576,,0.0586340206185567,0.120879120879121,61
"Zip","01607","Worcester","MA","Worcester, MA","Worcester, MA-CT",,1.06200800994338,50,,27.4041,207500,-0.0962927298988926,8.41170323928945,0.113903614457831,,0.140825035561878,0.0808080808080808,63
"Zip","01609","Worcester","MA","Worcester, MA","Worcester, MA-CT",,0.651153155641486,100,,15.1628,303500,-0.36112934996717,3.68978476255552,0.0801878088962109,,0.103474903474903,0.0671641791044776,63
"Zip","01610","Worcester","MA","Worcester, MA","Worcester, MA-CT",,3.76053031349261,100,,,166600,-0.119904076738609,8.67579908675799,0.15360144057623,,0.214854111405836,0.0493827160493827,63
"Zip","01611","Leicester","MA","Worcester, MA","Worcester, MA-CT",,4.30810661510841,100,,,222300,-0.224416517055655,6.10978520286396,0.106207827260459,,0.0632911392405063,0.1,69
"Zip","01612","Paxton","MA","Worcester, MA","Worcester, MA-CT",,2.5479906090319,100,,15.6648,316900,-0.283196979232222,5.49267643142477,0.0777627011675608,,0.0517038777908343,0.0681818181818182,69
"Zip","01701","Framingham","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.16599917138517,89.47,,2.4073,443800,-0.135013501350135,2.75526742301459,0.0942158630013519,,0.0354306658521686,0.00574712643678161,56
"Zip","01702","Framingham","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,2.74754868112139,87.5,,9.0662,,,,,,0.075583864118896,0.050561797752809,63
"Zip","01720","Acton","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.58444966164894,88.24,,,573900,-0.0522466039707419,2.83103386489876,0.0849207178951037,,0.0404362862463421,0.0131578947368421,78
"Zip","01721","Ashland","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,3.53404225935644,100,,5.4915,,,,,,0.0390516039051604,0.0446428571428571,60
"Zip","01730","Bedford","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.79823228835796,100,,,683900,-0.102249488752556,1.81628703290159,0.0782380464980261,,0.0286011440457618,0,56.5
"Zip","01740","Bolton","MA","Worcester, MA","Worcester, MA-CT",,6.59922662615661,100,,,540100,-0.221688527618696,5.13918629550321,0.0522903166080355,,0.0324873096446701,0,69
"Zip","01741","Carlisle","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,7.50932191686231,75,,,785300,0,2.49282171756722,0.0643066344072329,,0.0248756218905473,0,63
"Zip","01742","Concord","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.83855821019196,90,,,914300,0,4.91107286288009,0.0653286667395823,,0.0261804581580178,0.0178571428571429,77
"Zip","01746","Holliston","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,6.99972379505593,100,,4.914,447100,-0.111706881143878,4.63374678212029,0.0933258778796691,,0.0324675324675325,0.0222222222222222,68
"Zip","01747","Hopedale","MA","Worcester, MA","Worcester, MA-CT",,5.69603645905262,100,,,322000,-0.309597523219814,7.65630224005349,0.0763664596273292,,0.0477047704770477,0.0377358490566038,69
"Zip","01748","Hopkinton","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.14224554619528,91.67,,,578400,-0.1208772232775,2.68063199005858,0.0732866528354079,,0.0360721442885772,0.0462962962962963,71
"Zip","01749","Hudson","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.46264328131474,91.67,,5.3618,369000,-0.216333153055706,3.62257792754844,0.110951219512195,,0.0341307814992026,0.0186915887850467,64
"Zip","01752","Marlborough","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,3.27233807485154,92.86,,58.511,353400,-0.113058224985868,5.61864913329348,0.119405772495756,,0.0452348733810168,0.0598290598290598,58
"Zip","01754","Maynard","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.77295953597569,100,,,384300,-0.25953802232027,6.89847009735744,0.103856362217018,,0.0273694880892043,0,62.5
"Zip","01756","Mendon","MA","Worcester, MA","Worcester, MA-CT",,3.83441513603093,100,,,426100,-0.280833138310321,4.84744094488189,0.0579699601032622,,0.0487347703842549,0.0384615384615385,69
"Zip","01757","Milford","MA","Worcester, MA","Worcester, MA-CT",,3.8447728214335,95,,6.2715,335000,-0.297619047619048,5.81174984207201,0.0719283582089552,,0.0560885608856089,0.0394736842105263,66.5
"Zip","01760","Natick","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,7.67987846982461,96.3,,,568600,-0.210600210600211,5.49165120593692,0.0727013717903624,,0.0371669004207574,0.00943396226415094,61
"Zip","01770","Sherborn","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.97638447728214,100,,,798800,-0.100050025012506,2.89836403452274,0.0534038557836756,,0.0430416068866571,0.0333333333333333,63
"Zip","01772","Southborough","MA","Worcester, MA","Worcester, MA-CT",,4.56981079961331,83.33,,,644500,-0.185844819575654,2.7419097720389,0.032454615981381,,0.039544235924933,0,73
"Zip","01773","Lincoln","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,6.6427289048474,100,,,1065400,0,3.0766253869969,0.0432673174394593,,0.035230352303523,0,73
"Zip","01775","Stow","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,3.58237812456843,100,,32.5733,502000,-0.159108989657916,3.14362029997945,0.0806693227091633,,0.0310650887573964,0.0952380952380952,80
"Zip","01776","Sudbury","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.32067394006353,95.83,,,730500,-0.0820681165367255,3.82319499715748,0.0628090349075976,,0.0320924261874198,0.02,83
"Zip","01778","Wayland","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,7.47755834829443,100,,,736400,-0.12206700122067,2.20680083275503,0.075511950027159,,0.0318606627017842,0.0133333333333333,72
"Zip","01801","Woburn","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.7584587764121,100,,2.3069,476800,-0.104755918709407,6.66666666666667,0.100272651006711,,0.0345512311358221,0.0172413793103448,61
"Zip","01803","Burlington","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.38558210191962,100,,,561500,-0.195520796302879,8.0846968238691,0.0780106856634015,,0.0266181003082096,0.0210526315789474,61
"Zip","01810","Andover","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.85347327717166,100,,,632100,-0.0948316737790422,4.53117248222259,0.0746954595791804,,0.0493633692458374,0.0317460317460317,63
"Zip","01821","Billerica","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.41292639138241,100,,2.3307,432700,-0.184544405997693,4.46644133268952,0.0999491564594408,,0.0272562083585706,0.0592592592592593,57
"Zip","01824","Chelmsford","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.57105372186162,93.33,,,431700,-0.184971098265896,3.17877629063098,0.091547370859393,,0.0304761904761905,0.0347222222222222,56
"Zip","01826","Dracut","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,5.10150531694517,82.35,,,328800,-0.151837230488916,4.64672183322724,0.11029197080292,,0.044177449168207,0.0627615062761506,62
"Zip","01827","Dunstable","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,9.16309901947245,,,,482500,-0.0207210940737671,1.36554621848739,0.107844559585492,,0.0307692307692308,0,63
"Zip","01830","Haverhill","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,4.76384477282143,75,,4.1429,309100,-0.096961861667744,4.81519159036962,0.117023616952443,,0.0491749174917492,0.0469798657718121,65
"Zip","01832","Haverhill","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,4.25769921281591,88.89,,8.7705,284900,-0.245098039215686,5.32347504621072,0.132502632502633,,0.0494064805903112,0.103896103896104,69
"Zip","01833","Georgetown","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,8.33724623670764,100,,,460600,-0.108436347863804,5.23189399131825,0.0913504125054276,,0.0319426336375489,0.0204081632653061,65
"Zip","01835","Haverhill","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,3.68250241679326,100,,12.6021,324600,-0.153798831128883,5.18470511989631,0.120939617991374,,0.0495229441163108,0.073394495412844,59
"Zip","01841","Lawrence","MA","Boston-Cambridge-Newton, MA","Boston-Cambridge-Newton, MA-NH",,3.02513464991023,88.89,,18.8363,239100,-0.12531328320802,10.6944444444444,0.16293182768716,,0.121212121212121,0.05625,65
